"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"3383",18,"","中務 敏宏中務","SG/SF","04:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,1,0,1,0,0,0,0,0,4,"3055","名古屋D"
"3384",21,"","笹山 貴哉笹山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3055","名古屋D"
"3385",24,"〇","ジャスティン・バーレルバーレル","PF/C","34:42",16,6,16,"37.5%",0,0,"-",4,4,"100.0%",2,12,14,3,1,0,0,1,2,3,0,22,"3055","名古屋D"
"3386",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"3055","名古屋D"
"3387",NA,"","合計","","200:00",84,27,61,"44.3%",10,22,"45.5%",20,23,"87.0%",6,26,32,20,6,6,1,2,13,19,0,100,"3055","名古屋D"
"3388",0,"〇","小林 遥太小林","PG","21:42",2,1,2,"50.0%",0,0,"-",0,0,"-",1,1,2,2,2,0,0,0,2,0,0,3,"3066","名古屋D"
"3389",2,"〇","マーキース・カミングスカミングス","PF","34:52",26,8,12,"66.7%",2,4,"50.0%",8,9,"88.9%",0,8,8,7,1,2,0,0,4,7,0,37,"3066","名古屋D"
"3390",3,"","満田 丈太郎満田","SG/SF","07:22",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,1,1,0,0,0,0,0,0,-1,"3066","名古屋D"
"3391",6,"","菊池 真人菊池","PF","15:15",5,1,3,"33.3%",1,2,"50.0%",2,2,"100.0%",0,2,2,0,1,1,1,0,1,1,0,6,"3066","名古屋D"
"3392",8,"","張本 天傑張本","SF/PF","18:05",8,2,4,"50.0%",1,3,"33.3%",3,4,"75.0%",1,1,2,1,3,0,0,0,2,3,0,5,"3066","名古屋D"
"3393",9,"〇","安藤 周人安藤","SG","22:57",25,9,13,"69.2%",6,10,"60.0%",1,1,"100.0%",0,1,1,1,0,0,0,0,0,1,0,23,"3066","名古屋D"
"3394",12,"〇","中東 泰斗中東","SG","22:15",5,2,6,"33.3%",0,3,"0.0%",1,2,"50.0%",0,4,4,4,1,0,0,0,2,2,0,7,"3066","名古屋D"
"3395",13,"","笠井 康平笠井","PG","11:08",6,3,6,"50.0%",0,2,"0.0%",0,0,"-",3,0,3,0,0,0,0,0,4,2,0,6,"3066","名古屋D"
"3396",18,"","中務 敏宏中務","SG/SF","09:41",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",2,1,3,2,0,1,0,0,2,0,0,5,"3066","名古屋D"
"3397",21,"","笹山 貴哉笹山","PG","06:50",0,0,3,"0.0%",0,3,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,0,0,0,0,"3066","名古屋D"
"3398",34,"〇","クレイグ・ブラッキンズブラッキンズ","PF/C","29:53",11,4,11,"36.4%",3,8,"37.5%",0,0,"-",0,9,9,1,0,0,0,1,3,3,0,14,"3066","名古屋D"
"3399",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3066","名古屋D"
"3400",NA,"","合計","","200:00",90,31,66,"47.0%",13,39,"33.3%",15,18,"83.3%",10,29,39,21,9,4,1,1,20,19,0,108,"3066","名古屋D"
"3401",0,"〇","遥 天翼遥","SF","16:56",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,3,4,0,-3,"3066","福岡"
"3402",6,"","小林 大祐小林","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3066","福岡"
"3403",8,"","薦田 拓也薦田","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3066","福岡"
"3404",10,"","波多野 和也波多野","SF/PF","11:06",0,0,2,"0.0%",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,1,0,0,3,"3066","福岡"
"3405",13,"〇","津山 尚大津山","PG","24:23",8,3,11,"27.3%",1,5,"20.0%",1,1,"100.0%",0,1,1,6,0,0,0,0,2,2,0,7,"3066","福岡"
"3406",15,"","青木 ブレイク青木","PF/C","08:06",2,1,2,"50.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,3,"3066","福岡"
"3407",17,"〇","ベンジャミン・ローソンローソン","C","25:27",14,6,9,"66.7%",0,1,"0.0%",2,3,"66.7%",3,3,6,0,3,1,0,0,4,3,0,14,"3066","福岡"
"3408",24,"","石谷 聡石谷","PG","17:52",4,1,5,"20.0%",0,2,"0.0%",2,2,"100.0%",1,0,1,4,1,0,0,1,2,1,0,4,"3066","福岡"
"3409",31,"〇","城宝 匡史城宝","SG","37:45",11,4,11,"36.4%",1,4,"25.0%",2,2,"100.0%",1,5,6,4,3,2,0,0,2,2,0,13,"3066","福岡"
"3410",34,"〇","デクスター・ピットマンピットマン","C","35:46",32,15,24,"62.5%",0,1,"0.0%",2,2,"100.0%",3,7,10,1,0,2,1,0,3,4,0,37,"3066","福岡"
"3411",41,"","加納 誠也加納","SF/PF","22:39",7,2,5,"40.0%",1,4,"25.0%",2,3,"66.7%",1,2,3,2,1,0,0,0,2,4,0,7,"3066","福岡"
"3412",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,1,0,0,3,"3066","福岡"
"3413",NA,"","合計","","200:00",78,32,73,"43.8%",3,18,"16.7%",11,13,"84.6%",13,25,38,17,8,5,1,1,21,20,0,88,"3066","福岡"
"3414",0,"〇","小林 遥太小林","PG","21:39",2,0,1,"0.0%",0,0,"-",2,4,"50.0%",2,1,3,4,0,2,0,0,3,2,0,8,"3067","名古屋D"
"3415",2,"〇","マーキース・カミングスカミングス","PF","40:00",35,10,21,"47.6%",2,7,"28.6%",13,13,"100.0%",1,5,6,2,3,1,0,1,2,7,1,30,"3067","名古屋D"
"3416",3,"","満田 丈太郎満田","SG/SF","07:31",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,0,0,0,-2,"3067","名古屋D"
"3417",6,"","菊池 真人菊池","PF","04:56",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,1,0,0,3,0,0,1,"3067","名古屋D"
"3418",8,"","張本 天傑張本","SF/PF","15:06",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",1,2,3,2,0,0,0,0,2,2,0,9,"3067","名古屋D"
"3419",9,"〇","安藤 周人安藤","SG","32:59",20,6,12,"50.0%",6,12,"50.0%",2,3,"66.7%",0,2,2,2,2,0,0,0,3,3,0,15,"3067","名古屋D"
"3420",12,"〇","中東 泰斗中東","SG","25:33",9,4,11,"36.4%",1,4,"25.0%",0,0,"-",5,3,8,3,1,3,0,1,1,1,0,15,"3067","名古屋D"
"3421",13,"","笠井 康平笠井","PG","03:49",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,4,"3067","名古屋D"
"3422",18,"","中務 敏宏中務","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3067","名古屋D"
"3423",21,"","笹山 貴哉笹山","PG","14:32",6,2,4,"50.0%",2,2,"100.0%",0,0,"-",0,1,1,5,2,1,0,0,3,0,0,9,"3067","名古屋D"
"3424",34,"〇","クレイグ・ブラッキンズブラッキンズ","PF/C","33:55",10,4,10,"40.0%",2,3,"66.7%",0,0,"-",1,5,6,2,1,0,0,2,5,3,0,11,"3067","名古屋D"
"3425",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,0,0,0,5,"3067","名古屋D"
"3426",NA,"","合計","","200:00",91,30,68,"44.1%",14,33,"42.4%",17,20,"85.0%",12,25,37,20,11,9,0,4,22,18,1,105,"3067","名古屋D"
"3427",0,"","遥 天翼遥","SF","16:35",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,2,2,0,1,1,0,0,0,0,0,5,"3067","福岡"
"3428",6,"","小林 大祐小林","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3067","福岡"
"3429",8,"","薦田 拓也薦田","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3067","福岡"
"3430",10,"","波多野 和也波多野","SF/PF","07:45",4,1,2,"50.0%",0,1,"0.0%",2,2,"100.0%",0,2,2,0,1,0,0,0,2,1,0,4,"3067","福岡"
"3431",13,"","津山 尚大津山","PG","25:43",10,4,6,"66.7%",2,3,"66.7%",0,0,"-",0,2,2,6,1,2,0,0,2,2,0,17,"3067","福岡"
"3432",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3067","福岡"
"3433",17,"〇","ベンジャミン・ローソンローソン","C","38:08",14,4,10,"40.0%",0,0,"-",6,9,"66.7%",2,7,9,2,1,1,4,0,5,6,2,20,"3067","福岡"
"3434",24,"〇","石谷 聡石谷","PG","22:48",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,2,2,4,1,0,0,0,1,2,0,4,"3067","福岡"
"3435",31,"〇","城宝 匡史城宝","SG","31:29",14,4,14,"28.6%",3,9,"33.3%",3,3,"100.0%",0,2,2,3,4,0,0,0,1,2,0,5,"3067","福岡"
"3436",34,"〇","デクスター・ピットマンピットマン","C","34:03",31,12,13,"92.3%",0,0,"-",7,9,"77.8%",0,5,5,2,1,0,0,0,4,8,1,34,"3067","福岡"
"3437",41,"〇","加納 誠也加納","SF/PF","23:29",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,3,3,2,1,0,0,0,4,0,0,11,"3067","福岡"
"3438",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,2,0,0,0,0,0,0,-1,"3067","福岡"
"3439",NA,"","合計","","200:00",88,31,57,"54.4%",8,19,"42.1%",18,23,"78.3%",3,25,28,19,13,4,4,0,19,21,3,99,"3067","福岡"
"3440",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3000","滋賀"
"3441",8,"","二ノ宮 康平二ノ宮","PG","11:19",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,6,1,1,0,0,2,1,0,3,"3000","滋賀"
"3442",10,"","紺野 ニズベット 翔紺野","SG/SF","08:10",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,2,"3000","滋賀"
"3443",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3000","滋賀"
"3444",24,"〇","高橋 耕陽高橋","SG/SF","23:04",6,2,12,"16.7%",0,6,"0.0%",2,2,"100.0%",1,2,3,4,0,0,0,2,0,1,0,3,"3000","滋賀"
"3445",25,"","荒尾 岳荒尾","PF","15:38",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,1,1,0,2,0,3,0,0,7,"3000","滋賀"
"3446",31,"〇","ガニ・ラワルラワル","PF/C","32:05",27,12,21,"57.1%",0,0,"-",3,4,"75.0%",5,7,12,1,1,0,1,0,4,4,2,30,"3000","滋賀"
"3447",32,"〇","狩野 祐介狩野","SG","28:00",12,4,10,"40.0%",4,8,"50.0%",0,0,"-",0,1,1,0,0,0,0,0,4,0,0,7,"3000","滋賀"
"3448",35,"〇","伊藤 大司伊藤","PG","28:41",4,1,4,"25.0%",0,1,"0.0%",2,2,"100.0%",0,1,1,8,0,1,0,0,3,3,0,11,"3000","滋賀"
"3449",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","34:23",16,7,11,"63.6%",0,0,"-",2,2,"100.0%",1,14,15,1,3,0,1,0,3,1,0,26,"3000","滋賀"
"3450",45,"","鹿野 洵生鹿野","SF","18:40",6,1,5,"20.0%",1,5,"20.0%",3,3,"100.0%",0,3,3,1,1,0,0,0,0,2,0,5,"3000","滋賀"
"3451",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3000","滋賀"
"3452",NA,"","合計","","200:00",73,28,67,"41.8%",5,22,"22.7%",12,13,"92.3%",9,33,42,22,7,2,4,2,20,12,2,96,"3000","滋賀"
"3453",2,"","山口 祐希山口","PG","00:10",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3000","新潟"
"3454",3,"〇","柏木 真介柏木","PG","29:50",4,1,4,"25.0%",1,4,"25.0%",1,2,"50.0%",0,1,1,2,0,0,0,0,3,2,0,3,"3000","新潟"
"3455",7,"〇","五十嵐 圭五十嵐","PG","25:52",14,5,13,"38.5%",4,9,"44.4%",0,0,"-",0,2,2,3,0,0,0,1,0,2,0,11,"3000","新潟"
"3456",11,"","鵜澤 潤鵜澤","PF","15:27",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,0,0,0,0,0,0,1,0,0,0,-1,"3000","新潟"
"3457",14,"","石井 峻平石井","SG/SF","07:23",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,3,"3000","新潟"
"3458",16,"〇","渡辺 竜之佑渡辺","PG/SG","10:37",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,1,1,0,0,1,0,0,2,"3000","新潟"
"3459",18,"","森井 健太森井","PG","16:45",3,1,3,"33.3%",1,1,"100.0%",0,0,"-",1,3,4,2,1,0,0,1,2,1,0,6,"3000","新潟"
"3460",22,"","上江田 勇樹上江田","SG/SF","15:38",4,1,6,"16.7%",1,6,"16.7%",1,2,"50.0%",0,0,0,0,0,1,0,0,1,1,0,-1,"3000","新潟"
"3461",32,"","池田 雄一池田","SF","13:55",11,2,3,"66.7%",2,3,"66.7%",5,5,"100.0%",0,3,3,0,0,2,0,0,3,3,0,15,"3000","新潟"
"3462",34,"〇","ラモント・ハミルトンハミルトン","PF/C","30:17",6,3,9,"33.3%",0,3,"0.0%",0,2,"0.0%",0,5,5,0,0,1,2,0,0,1,0,6,"3000","新潟"
"3463",54,"〇","ダバンテ・ガードナーガードナー","C","34:06",30,12,22,"54.5%",1,2,"50.0%",5,9,"55.6%",5,8,13,5,5,1,0,1,2,10,0,30,"3000","新潟"
"3464",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,7,11,0,1,0,0,0,0,0,0,10,"3000","新潟"
"3465",NA,"","合計","","200:00",78,27,66,"40.9%",12,32,"37.5%",12,20,"60.0%",10,30,40,13,8,6,2,4,12,20,0,84,"3000","新潟"
"3466",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","滋賀"
"3467",8,"","二ノ宮 康平二ノ宮","PG","25:37",2,1,7,"14.3%",0,5,"0.0%",0,0,"-",1,2,3,9,3,1,0,1,3,1,0,6,"3001","滋賀"
"3468",10,"","紺野 ニズベット 翔紺野","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","滋賀"
"3469",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","滋賀"
"3470",24,"〇","高橋 耕陽高橋","SG/SF","22:24",7,3,7,"42.9%",1,4,"25.0%",0,0,"-",1,2,3,3,3,0,2,0,0,0,0,8,"3001","滋賀"
"3471",25,"","荒尾 岳荒尾","PF","13:14",0,0,1,"0.0%",0,0,"-",0,2,"0.0%",2,0,2,1,0,1,0,0,4,1,0,1,"3001","滋賀"
"3472",31,"〇","ガニ・ラワルラワル","PF/C","30:14",16,8,22,"36.4%",0,0,"-",0,0,"-",2,11,13,3,3,1,3,1,4,4,2,19,"3001","滋賀"
"3473",32,"〇","狩野 祐介狩野","SG","30:39",26,10,16,"62.5%",5,11,"45.5%",1,1,"100.0%",0,0,0,3,1,1,0,1,0,2,0,23,"3001","滋賀"
"3474",35,"〇","伊藤 大司伊藤","PG","21:39",4,1,3,"33.3%",1,2,"50.0%",1,2,"50.0%",0,1,1,4,0,1,0,0,1,1,0,7,"3001","滋賀"
"3475",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","36:32",15,6,8,"75.0%",1,1,"100.0%",2,2,"100.0%",3,13,16,2,4,1,0,0,4,2,0,28,"3001","滋賀"
"3476",45,"","鹿野 洵生鹿野","SF","19:41",5,2,5,"40.0%",0,3,"0.0%",1,1,"100.0%",1,1,2,0,1,0,0,0,1,2,0,3,"3001","滋賀"
"3477",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3001","滋賀"
"3478",NA,"","合計","","200:00",75,31,69,"44.9%",8,26,"30.8%",5,8,"62.5%",12,31,43,25,15,6,5,3,17,13,2,98,"3001","滋賀"
"3479",2,"","山口 祐希山口","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","新潟"
"3480",3,"〇","柏木 真介柏木","PG","25:01",3,1,4,"25.0%",1,3,"33.3%",0,0,"-",0,0,0,2,2,0,0,0,1,2,0,0,"3001","新潟"
"3481",7,"〇","五十嵐 圭五十嵐","PG","34:12",22,7,16,"43.8%",4,11,"36.4%",4,5,"80.0%",0,5,5,5,2,2,0,1,3,4,0,22,"3001","新潟"
"3482",11,"","鵜澤 潤鵜澤","PF","04:24",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","新潟"
"3483",14,"","石井 峻平石井","SG/SF","01:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","新潟"
"3484",16,"〇","渡辺 竜之佑渡辺","PG/SG","23:29",4,2,3,"66.7%",0,0,"-",0,0,"-",5,4,9,2,2,2,0,1,2,0,0,14,"3001","新潟"
"3485",18,"","森井 健太森井","PG","16:28",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,2,1,2,0,1,1,0,0,1,"3001","新潟"
"3486",22,"","上江田 勇樹上江田","SG/SF","04:01",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-2,"3001","新潟"
"3487",32,"","池田 雄一池田","SF","15:37",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,1,"3001","新潟"
"3488",34,"〇","ラモント・ハミルトンハミルトン","PF/C","37:56",23,8,15,"53.3%",2,4,"50.0%",5,6,"83.3%",1,8,9,2,1,0,2,0,2,5,0,27,"3001","新潟"
"3489",54,"〇","ダバンテ・ガードナーガードナー","C","37:40",19,6,22,"27.3%",0,3,"0.0%",7,7,"100.0%",0,4,4,0,1,1,1,2,2,5,1,8,"3001","新潟"
"3490",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,2,0,0,0,0,0,0,3,"3001","新潟"
"3491",NA,"","合計","","200:00",71,24,66,"36.4%",7,25,"28.0%",16,18,"88.9%",8,27,35,14,12,7,3,5,14,17,1,74,"3001","新潟"
"3492",0,"","藤井 祐眞藤井","PG/SG","24:43",11,2,4,"50.0%",2,3,"66.7%",5,6,"83.3%",0,2,2,3,1,2,0,0,2,5,0,14,"3010","川崎"
"3493",3,"","林 翔太郎林","SF","23:29",12,5,7,"71.4%",2,2,"100.0%",0,0,"-",0,2,2,3,1,0,0,0,3,0,0,14,"3010","川崎"
"3494",4,"","青木 保憲青木","PG","01:16",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,0,0,0,1,"3010","川崎"
"3495",7,"〇","篠山 竜青篠山","PG","26:56",2,1,3,"33.3%",0,1,"0.0%",0,2,"0.0%",0,2,2,2,2,1,0,0,2,1,0,1,"3010","川崎"
"3496",14,"〇","辻 直人辻","SG","27:05",3,0,9,"0.0%",0,6,"0.0%",3,4,"75.0%",0,1,1,4,0,0,0,0,2,3,0,-2,"3010","川崎"
"3497",18,"","鎌田 裕也鎌田","PF/C","06:45",2,1,2,"50.0%",0,0,"-",0,0,"-",1,1,2,1,0,0,0,0,0,1,0,4,"3010","川崎"
"3498",21,"〇","バーノン・マクリンマクリン","PF/C","31:23",14,6,12,"50.0%",0,1,"0.0%",2,4,"50.0%",4,4,8,4,0,3,1,2,0,4,0,22,"3010","川崎"
"3499",22,"","ニック・ファジーカスファジーカス","C","16:33",9,4,11,"36.4%",0,1,"0.0%",1,2,"50.0%",2,10,12,1,2,0,0,2,1,2,0,12,"3010","川崎"
"3500",31,"〇","シェーン・エドワーズエドワーズ","SF/PF","24:27",21,8,15,"53.3%",1,4,"25.0%",4,5,"80.0%",0,3,3,2,2,3,3,0,3,4,3,22,"3010","川崎"
"3501",33,"〇","長谷川 技長谷川","SF","17:23",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,1,1,0,1,1,0,0,2,1,0,2,"3010","川崎"
"3502",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,3,6,0,1,0,0,0,0,0,0,5,"3010","川崎"
"3503",NA,"","合計","","200:00",76,28,65,"43.1%",5,19,"26.3%",15,23,"65.2%",10,29,39,21,10,10,4,4,15,21,3,95,"3010","川崎"
"3504",1,"","西 裕太郎西","PG","00:52",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3010","滋賀"
"3505",8,"","二ノ宮 康平二ノ宮","PG","20:23",4,2,9,"22.2%",0,3,"0.0%",0,0,"-",0,0,0,0,2,0,0,1,1,0,0,-5,"3010","滋賀"
"3506",10,"","紺野 ニズベット 翔紺野","SG/SF","05:28",1,0,0,"-",0,0,"-",1,2,"50.0%",0,2,2,0,1,0,0,0,0,1,0,1,"3010","滋賀"
"3507",22,"","樋口 大倫樋口","PF","00:52",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3010","滋賀"
"3508",24,"〇","高橋 耕陽高橋","SG/SF","32:00",19,8,18,"44.4%",0,6,"0.0%",3,3,"100.0%",0,1,1,2,3,2,0,1,1,3,0,11,"3010","滋賀"
"3509",25,"","荒尾 岳荒尾","PF","13:42",0,0,2,"0.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,0,"3010","滋賀"
"3510",31,"〇","ガニ・ラワルラワル","PF/C","30:51",11,5,11,"45.5%",0,0,"-",1,2,"50.0%",4,4,8,2,3,0,2,0,5,4,0,13,"3010","滋賀"
"3511",32,"〇","狩野 祐介狩野","SG","29:17",13,5,10,"50.0%",3,6,"50.0%",0,0,"-",1,3,4,1,1,3,0,0,4,1,0,15,"3010","滋賀"
"3512",35,"〇","伊藤 大司伊藤","PG","18:45",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",1,3,4,0,1,0,0,1,1,1,0,1,"3010","滋賀"
"3513",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","34:35",11,4,8,"50.0%",0,1,"0.0%",3,3,"100.0%",4,8,12,6,2,0,2,1,4,5,0,25,"3010","滋賀"
"3514",45,"","鹿野 洵生鹿野","SF","13:15",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",0,1,1,1,3,1,0,0,2,0,0,-1,"3010","滋賀"
"3515",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,4,7,0,0,0,0,0,0,0,0,7,"3010","滋賀"
"3516",NA,"","合計","","200:00",64,26,68,"38.2%",4,22,"18.2%",8,10,"80.0%",13,28,41,12,16,6,4,4,21,15,0,67,"3010","滋賀"
"3517",0,"","藤井 祐眞藤井","PG/SG","29:03",1,0,5,"0.0%",0,4,"0.0%",1,2,"50.0%",1,3,4,4,2,1,0,0,2,2,0,2,"3011","川崎"
"3518",3,"","林 翔太郎林","SF","15:57",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,2,2,1,0,0,1,0,1,2,0,7,"3011","川崎"
"3519",4,"","青木 保憲青木","PG","01:44",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","川崎"
"3520",7,"〇","篠山 竜青篠山","PG","23:09",9,3,6,"50.0%",0,2,"0.0%",3,3,"100.0%",0,3,3,1,1,1,0,0,4,2,0,10,"3011","川崎"
"3521",14,"〇","辻 直人辻","SG","26:04",6,1,8,"12.5%",0,5,"0.0%",4,5,"80.0%",0,1,1,7,0,1,0,0,3,4,0,7,"3011","川崎"
"3522",18,"","鎌田 裕也鎌田","PF/C","00:39",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,0,"3011","川崎"
"3523",21,"〇","バーノン・マクリンマクリン","PF/C","29:24",6,3,7,"42.9%",0,0,"-",0,1,"0.0%",7,6,13,5,2,0,2,0,4,2,1,19,"3011","川崎"
"3524",22,"","ニック・ファジーカスファジーカス","C","20:49",16,5,15,"33.3%",0,2,"0.0%",6,8,"75.0%",2,6,8,3,2,0,0,1,0,4,0,13,"3011","川崎"
"3525",31,"〇","シェーン・エドワーズエドワーズ","SF/PF","29:08",16,7,15,"46.7%",1,3,"33.3%",1,6,"16.7%",2,3,5,1,1,0,0,1,4,4,1,8,"3011","川崎"
"3526",33,"〇","長谷川 技長谷川","SF","24:03",11,3,4,"75.0%",2,3,"66.7%",3,3,"100.0%",0,1,1,0,1,0,0,0,1,2,0,10,"3011","川崎"
"3527",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","川崎"
"3528",NA,"","合計","","200:00",68,23,61,"37.7%",4,20,"20.0%",18,28,"64.3%",12,25,37,22,9,3,3,2,21,22,2,76,"3011","川崎"
"3529",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","滋賀"
"3530",8,"","二ノ宮 康平二ノ宮","PG","22:42",5,1,5,"20.0%",1,5,"20.0%",2,2,"100.0%",0,2,2,5,2,1,0,0,2,2,0,7,"3011","滋賀"
"3531",10,"","紺野 ニズベット 翔紺野","SG/SF","04:12",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,1,0,1,2,0,0,1,"3011","滋賀"
"3532",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","滋賀"
"3533",24,"〇","高橋 耕陽高橋","SG/SF","32:01",7,3,13,"23.1%",1,4,"25.0%",0,0,"-",0,2,2,7,3,0,0,0,3,2,0,3,"3011","滋賀"
"3534",25,"〇","荒尾 岳荒尾","PF","23:35",8,4,4,"100.0%",0,0,"-",0,0,"-",2,4,6,2,0,0,0,0,3,0,0,16,"3011","滋賀"
"3535",31,"","ガニ・ラワルラワル","PF/C","27:15",30,10,14,"71.4%",0,0,"-",10,12,"83.3%",4,8,12,1,0,0,1,0,1,9,3,38,"3011","滋賀"
"3536",32,"〇","狩野 祐介狩野","SG","29:20",11,4,11,"36.4%",2,7,"28.6%",1,1,"100.0%",1,1,2,0,0,2,0,0,3,2,0,8,"3011","滋賀"
"3537",35,"〇","伊藤 大司伊藤","PG","17:51",7,2,3,"66.7%",2,3,"66.7%",1,2,"50.0%",0,1,1,4,1,2,0,0,2,1,0,11,"3011","滋賀"
